"","outcome","weather","added_var","n_obs","df","f_value","p_value","r2_base","r2_ext","delta_r2","p_corrected"
"350","RD_Mean","v10_at_age","AD",30711,1,1.24076411511032,0.265332562264044,0.248975439947618,0.249005793933595,3.03539859776158e-05,0.491356596785267
"351","RD_Mean","sp_at_age","RDS1",28817,1,6.68609646206527,0.00972163678352477,0.243600432673333,0.243775970335091,0.000175537661757763,0.0677423325935048
"352","RD_Mean","sp_at_age","N1",25080,1,0.159814039952397,0.689331189532363,0.235575147551378,0.235580021092091,4.87354071279644e-06,0.824847024544362
"353","RD_Mean","sp_at_age","ANX",30711,1,2.38787164147171,0.122290317093356,0.247527183687861,0.247585710912552,5.85272246905466e-05,0.347291096503175
"354","RD_Mean","sp_at_age","ADHD",30711,1,0.22113146070658,0.638182491891043,0.247527183687861,0.247532604047963,5.42036010170444e-06,0.824847024544362
"355","RD_Mean","sp_at_age","ASD",30711,1,0.00299748565414098,0.95633855022456,0.247527183687861,0.247527257162558,7.34746971597922e-08,0.960607918752349
"356","RD_Mean","sp_at_age","BIP",30711,1,7.16557296817325,0.00743554360606207,0.247527183687861,0.24770278602614,0.000175602338278846,0.0677423325935048
"357","RD_Mean","sp_at_age","MDD",30711,1,6.64057516263265,0.00997279911598868,0.247527183687861,0.247689923006771,0.000162739318909338,0.0677423325935048
"358","RD_Mean","sp_at_age","OCD",30711,1,0.0304216767197127,0.861538033772282,0.247527183687861,0.247527929386671,7.45698810145079e-07,0.928529235386465
"359","RD_Mean","sp_at_age","SCZ",30711,1,4.13270839661583,0.0420705680710008,0.247527183687861,0.247628471463396,0.000101287775534531,0.162196993016644
"360","RD_Mean","sp_at_age","AD",30711,1,1.198919334228,0.273546366274051,0.247527183687861,0.24755657058523,2.93868973691436e-05,0.498999233986144
"361","RD_Mean","avg_slhtf_at_age","RDS1",28817,1,6.40713049041823,0.0113715699511413,0.244996914700967,0.245164819419087,0.000167904718120448,0.0682294197068481
"362","RD_Mean","avg_slhtf_at_age","N1",25080,1,0.129295850572559,0.719166274097989,0.236704015927097,0.236707952995531,3.93706843471175e-06,0.824847024544362
"363","RD_Mean","avg_slhtf_at_age","ANX",30711,1,2.45354345817621,0.117270202256472,0.248874484768744,0.248934513819832,6.00290510873458e-05,0.347291096503175
"364","RD_Mean","avg_slhtf_at_age","ADHD",30711,1,0.234094931434649,0.628507433914135,0.248874484768744,0.248880212612093,5.72784334901266e-06,0.824847024544362
"365","RD_Mean","avg_slhtf_at_age","ASD",30711,1,0.00229738557480705,0.961771505132769,0.248874484768744,0.248874540981683,5.62129387482457e-08,0.964988132240237
"366","RD_Mean","avg_slhtf_at_age","BIP",30711,1,6.92585972897798,0.00850006191738989,0.248874484768744,0.249043910025822,0.000169425257078082,0.0677423325935048
"367","RD_Mean","avg_slhtf_at_age","MDD",30711,1,6.70687925412513,0.00960870080622413,0.248874484768744,0.249038554341372,0.000164069572628017,0.0677423325935048
"368","RD_Mean","avg_slhtf_at_age","OCD",30711,1,0.0536026532962874,0.816910475539616,0.248874484768744,0.248875796328138,1.3115593938684e-06,0.898328004778329
"369","RD_Mean","avg_slhtf_at_age","SCZ",30711,1,3.95488993909606,0.0467442373367055,0.248874484768744,0.248971241433062,9.67566643177986e-05,0.175290890012645
"370","RD_Mean","avg_slhtf_at_age","AD",30711,1,1.19717742892641,0.273895135099061,0.248874484768744,0.248903776430931,2.92916621867645e-05,0.498999233986144
"371","RD_Mean","avg_snswrf_at_age","RDS1",28817,1,6.45392310943878,0.0110759659576502,0.246086407961541,0.246255294587457,0.000168886625915798,0.0677423325935048
"372","RD_Mean","avg_snswrf_at_age","N1",25080,1,0.167852685557196,0.682030788442724,0.238348418156756,0.238353518264763,5.10010800666705e-06,0.824847024544362
"373","RD_Mean","avg_snswrf_at_age","ANX",30711,1,2.32829773132454,0.127051037468781,0.250074255540727,0.250131129538704,5.68739979766031e-05,0.347291096503175
"374","RD_Mean","avg_snswrf_at_age","ADHD",30711,1,0.257616021994405,0.611766376835151,0.250074255540727,0.250080548825821,6.29328509443861e-06,0.818919010478448
"375","RD_Mean","avg_snswrf_at_age","ASD",30711,1,0.00783476347079523,0.929468576646706,0.250074255540727,0.250074446937213,1.91396486104445e-07,0.950135140400953
"376","RD_Mean","avg_snswrf_at_age","BIP",30711,1,7.39567207274167,0.00654177559927932,0.250074255540727,0.250254881934347,0.000180626393620209,0.0677423325935048
"377","RD_Mean","avg_snswrf_at_age","MDD",30711,1,6.72686447878388,0.00950164842288232,0.250074255540727,0.25023855105374,0.000164295513013168,0.0677423325935048
"378","RD_Mean","avg_snswrf_at_age","OCD",30711,1,0.029758942984883,0.863039462625032,0.250074255540727,0.250074982525411,7.26984684229492e-07,0.928529235386465
"379","RD_Mean","avg_snswrf_at_age","SCZ",30711,1,4.27391218880873,0.0387100897577803,0.250074255540727,0.250178649006472,0.00010439346574509,0.152802985885975
"380","RD_Mean","avg_snswrf_at_age","AD",30711,1,1.25841331944963,0.261960415825248,0.250074255540727,0.250104996235916,3.07406951894351e-05,0.488124998432139
"381","RD_Mean","avg_sdlwrf_at_age","RDS1",28817,1,6.91334684160539,0.00856001451921876,0.243827325650745,0.244008773698122,0.000181448047376603,0.0677423325935048
"382","RD_Mean","avg_sdlwrf_at_age","N1",25080,1,0.192375211502955,0.660950838411687,0.235981298947373,0.235987162318787,5.86337141419979e-06,0.824847024544362
"383","RD_Mean","avg_sdlwrf_at_age","ANX",30711,1,2.31916692472041,0.127798749090798,0.247710107540969,0.247766937107688,5.68295667189578e-05,0.347291096503175
"384","RD_Mean","avg_sdlwrf_at_age","ADHD",30711,1,0.236478563242024,0.626764602944582,0.247710107540969,0.247715902676238,5.79513526885456e-06,0.824847024544362
"385","RD_Mean","avg_sdlwrf_at_age","ASD",30711,1,0.00700405389202863,0.933303274274107,0.247710107540969,0.247710279183348,1.71642378837822e-07,0.950135140400953
"386","RD_Mean","avg_sdlwrf_at_age","BIP",30711,1,7.09632453242472,0.00772825216868166,0.247710107540969,0.247883970966211,0.000173863425241394,0.0677423325935048
"387","RD_Mean","avg_sdlwrf_at_age","MDD",30711,1,6.55274380846446,0.0104769990319591,0.247710107540969,0.247870655814579,0.000160548273609812,0.0677423325935048
"388","RD_Mean","avg_sdlwrf_at_age","OCD",30711,1,0.0312635061322145,0.859654957469629,0.247710107540969,0.247710873688461,7.66147492087255e-07,0.928529235386465
"389","RD_Mean","avg_sdlwrf_at_age","SCZ",30711,1,4.12866399101369,0.0421712181843276,0.247710107540969,0.247811271607598,0.000101164066628384,0.162196993016644
"390","RD_Mean","avg_sdlwrf_at_age","AD",30711,1,1.18078291947814,0.277205198526226,0.247710107540969,0.247739042875166,2.89353341964282e-05,0.499482861578685
"391","RD_Mean","avg_lsprate_at_age","RDS1",28817,1,6.48842390575209,0.0108630722145585,0.24442944258449,0.244599604991842,0.000170162407352709,0.0677423325935048
"392","RD_Mean","avg_lsprate_at_age","N1",25080,1,0.151493194798373,0.697115778769997,0.236442183458415,0.23644679801596,4.61455754438567e-06,0.824847024544362
"393","RD_Mean","avg_lsprate_at_age","ANX",30711,1,2.49146151211096,0.114475688856226,0.248391751220065,0.248452747084785,6.09958647199149e-05,0.345660383909541
"394","RD_Mean","avg_lsprate_at_age","ADHD",30711,1,0.235979403645753,0.627128670090252,0.248391751220065,0.2483975288832,5.77766313486494e-06,0.824847024544362
"395","RD_Mean","avg_lsprate_at_age","ASD",30711,1,0.00149558972563905,0.969151467141411,0.248391751220065,0.248391787838005,3.66179399302613e-08,0.970229499919099
"396","RD_Mean","avg_lsprate_at_age","BIP",30711,1,7.11862750848112,0.00763271459148111,0.248391751220065,0.248566002921231,0.000174251701166667,0.0677423325935048
"397","RD_Mean","avg_lsprate_at_age","MDD",30711,1,6.67764350099899,0.0097675352178944,0.248391751220065,0.248555210742292,0.000163459522227682,0.0677423325935048
"398","RD_Mean","avg_lsprate_at_age","OCD",30711,1,0.0303584541392641,0.861680533376637,0.248391751220065,0.248392494514155,7.43294090360669e-07,0.928529235386465
"399","RD_Mean","avg_lsprate_at_age","SCZ",30711,1,4.05491449535139,0.044051658337594,0.248391751220065,0.248491018425185,9.92672051200738e-05,0.167993612304384
"400","RD_Mean","avg_lsprate_at_age","AD",30711,1,1.20763620850888,0.271809388933315,0.248391751220065,0.248421317759586,2.95665395210476e-05,0.498224949164935
"401","RD_Mean","uvb_at_age","RDS1",28817,1,6.47328610015501,0.0109559611870718,0.246159870337029,0.246329247035031,0.000169376698002405,0.0677423325935048
"402","RD_Mean","uvb_at_age","N1",25080,1,0.170308826601657,0.679841018954867,0.23844050487301,0.238445678983306,5.17411029662962e-06,0.824847024544362
"403","RD_Mean","uvb_at_age","ANX",30711,1,2.33093958202131,0.126835608099957,0.250141185386993,0.250198118831631,5.69334446377523e-05,0.347291096503175
"404","RD_Mean","uvb_at_age","ADHD",30711,1,0.259474315746244,0.61048519858518,0.250141185386993,0.250147523502123,6.33811512962268e-06,0.818832606150019
"405","RD_Mean","uvb_at_age","ASD",30711,1,0.00817570875185887,0.927954351260603,0.250141185386993,0.25014138509465,1.99707656578507e-07,0.950135140400953
"406","RD_Mean","uvb_at_age","BIP",30711,1,7.38796196306827,0.00656987002137747,0.250141185386993,0.250321607416081,0.000180422029088023,0.0677423325935048
"407","RD_Mean","uvb_at_age","MDD",30711,1,6.71966060263769,0.00954009497841046,0.250141185386993,0.250305290345117,0.000164104958123468,0.0677423325935048
"408","RD_Mean","uvb_at_age","OCD",30711,1,0.0302803357710009,0.861856818447568,0.250141185386993,0.250141925042811,7.39655817649787e-07,0.928529235386465
"409","RD_Mean","uvb_at_age","SCZ",30711,1,4.27686589265489,0.03864288017632,0.250141185386993,0.250245641665677,0.000104456278683607,0.152802985885975
"410","RD_Mean","uvb_at_age","AD",30711,1,1.25881297639176,0.261884673246255,0.250141185386993,0.250171933100221,3.07477132280853e-05,0.488124998432139
"411","RD_Mean","avg_sdirswrf_at_age","RDS1",28817,1,6.47137506081495,0.0109677455460922,0.245590268407745,0.245759723057033,0.000169454649287276,0.0677423325935048
"412","RD_Mean","avg_sdirswrf_at_age","N1",25080,1,0.158415522747955,0.690622904966413,0.237789031642946,0.237793848545086,4.81690213924302e-06,0.824847024544362
"413","RD_Mean","avg_sdirswrf_at_age","ANX",30711,1,2.31068511198466,0.128497705706175,0.249560316463544,0.249616798947451,5.64824839063283e-05,0.347291096503175
"414","RD_Mean","avg_sdirswrf_at_age","ADHD",30711,1,0.251924727727912,0.615726666209272,0.249560316463544,0.249566474935154,6.15847160986838e-06,0.822186943009413
"415","RD_Mean","avg_sdirswrf_at_age","ASD",30711,1,0.00667908796372849,0.934865383979558,0.249560316463544,0.249560479739705,1.63276160231041e-07,0.950135140400953
"416","RD_Mean","avg_sdirswrf_at_age","BIP",30711,1,7.3617167147101,0.00666643045809654,0.249560316463544,0.249740236974257,0.000179920510712139,0.0677423325935048
"417","RD_Mean","avg_sdirswrf_at_age","MDD",30711,1,6.69241681954132,0.00968694002230523,0.249560316463544,0.249723882836136,0.000163566372591295,0.0677423325935048
"418","RD_Mean","avg_sdirswrf_at_age","OCD",30711,1,0.0295430904736473,0.863532188909413,0.249560316463544,0.249561038669751,7.22206206615894e-07,0.928529235386465
"419","RD_Mean","avg_sdirswrf_at_age","SCZ",30711,1,4.23847257395368,0.0395261227471665,0.249560316463544,0.249663915359759,0.000103598896214585,0.155342840491047
"420","RD_Mean","avg_sdirswrf_at_age","AD",30711,1,1.2509458679158,0.263380650592541,0.249560316463544,0.249590895692428,3.05792288839701e-05,0.489757408126626
"421","RD_Mean","avg_sduvrf_at_age","RDS1",28817,1,6.4732845081149,0.0109559709989245,0.24615987504953,0.246329251704826,0.000169376655296427,0.0677423325935048
"422","RD_Mean","avg_sduvrf_at_age","N1",25080,1,0.170308677336907,0.679841151468659,0.238440510274789,0.238445684380514,5.1741057252308e-06,0.824847024544362
"423","RD_Mean","avg_sduvrf_at_age","ANX",30711,1,2.33093961568977,0.126835605357057,0.250141189274166,0.250198122719331,5.69334451649417e-05,0.347291096503175
"424","RD_Mean","avg_sduvrf_at_age","ADHD",30711,1,0.259474782229705,0.610484877700032,0.250141189274166,0.250147527400657,6.33812649131205e-06,0.818832606150019
"425","RD_Mean","avg_sduvrf_at_age","ASD",30711,1,0.0081756728631205,0.927954508958937,0.250141189274166,0.250141388980945,1.99706778836184e-07,0.950135140400953
"426","RD_Mean","avg_sduvrf_at_age","BIP",30711,1,7.38796261073723,0.00656986765620717,0.250141189274166,0.250321611318132,0.000180422043965733,0.0677423325935048
"427","RD_Mean","avg_sduvrf_at_age","MDD",30711,1,6.71966127790436,0.00954009136710292,0.250141189274166,0.250305294247926,0.000164104973760182,0.0677423325935048
"428","RD_Mean","avg_sduvrf_at_age","OCD",30711,1,0.0302804133480311,0.861856643267961,0.250141189274166,0.250141928931875,7.39657708803687e-07,0.928529235386465
"429","RD_Mean","avg_sduvrf_at_age","SCZ",30711,1,4.27686434678424,0.0386429153195668,0.250141189274166,0.250245645514558,0.000104456240391682,0.152802985885975
"430","RD_Mean","avg_sduvrf_at_age","AD",30711,1,1.25881349115468,0.26188457570642,0.250141189274166,0.250171936999808,3.07477256417665e-05,0.488124998432139
"431","RD_Mean","avg_snlwrf_at_age","RDS1",28817,1,7.05460876774064,0.00791051130863518,0.244462700896197,0.244647700026808,0.000184999130611097,0.0677423325935048
"432","RD_Mean","avg_snlwrf_at_age","N1",25080,1,0.182631884749668,0.669124799640733,0.236593540680451,0.236599102628219,5.56194776821228e-06,0.824847024544362
"433","RD_Mean","avg_snlwrf_at_age","ANX",30711,1,2.33837677248403,0.126231322055718,0.248295752477655,0.248353008125154,5.72556474983943e-05,0.347291096503175
"434","RD_Mean","avg_snlwrf_at_age","ADHD",30711,1,0.228268707912696,0.632813939296206,0.248295752477655,0.248301342069205,5.58959154942085e-06,0.824847024544362
"435","RD_Mean","avg_snlwrf_at_age","ASD",30711,1,0.00924009037908885,0.923421614768664,0.248295752477655,0.248295978740379,2.26262723779236e-07,0.950135140400953
"436","RD_Mean","avg_snlwrf_at_age","BIP",30711,1,6.86834106077198,0.0087779279371937,0.248295752477655,0.248463900443361,0.000168147965705773,0.0677423325935048
"437","RD_Mean","avg_snlwrf_at_age","MDD",30711,1,6.5732881069031,0.0103567687594671,0.248295752477655,0.248456678621907,0.000160926144251589,0.0677423325935048
"438","RD_Mean","avg_snlwrf_at_age","OCD",30711,1,0.0451842593293103,0.831666987407397,0.248295752477655,0.248296858906402,1.10642874662226e-06,0.910584292781821
"439","RD_Mean","avg_snlwrf_at_age","SCZ",30711,1,4.04577135864326,0.044290860475108,0.248295752477655,0.248394808532012,9.90560543568664e-05,0.168193141044714
"440","RD_Mean","avg_snlwrf_at_age","AD",30711,1,1.1860007541804,0.276146287510526,0.248295752477655,0.248324793045847,2.90405681915573e-05,0.499482861578685
"441","RD_Mean","tp_at_age","RDS1",28817,1,6.52876043238773,0.0106194823763574,0.243887483860405,0.244058826688537,0.000171342828132498,0.0677423325935048
"442","RD_Mean","tp_at_age","N1",25080,1,0.146620165804281,0.701789648693295,0.23582150807656,0.235825977830493,4.46975393281202e-06,0.824847024544362
"443","RD_Mean","tp_at_age","ANX",30711,1,2.44208839652391,0.118129182863815,0.247842518136472,0.247902349035764,5.98308992922347e-05,0.347291096503175
"444","RD_Mean","tp_at_age","ADHD",30711,1,0.226202353900038,0.634357520407536,0.247842518136472,0.247848060469497,5.54233302535456e-06,0.824847024544362
"445","RD_Mean","tp_at_age","ASD",30711,1,0.00182828007817118,0.965894410175438,0.247842518136472,0.247842562932695,4.47962231753252e-08,0.968045622670261
"446","RD_Mean","tp_at_age","BIP",30711,1,7.15096996373803,0.00749631198178412,0.247842518136472,0.248017689252421,0.000175171115949502,0.0677423325935048
"447","RD_Mean","tp_at_age","MDD",30711,1,6.66890951381259,0.00981550598809606,0.247842518136472,0.248005883199989,0.00016336506351744,0.0677423325935048
"448","RD_Mean","tp_at_age","OCD",30711,1,0.0306845756012961,0.860947106918041,0.247842518136472,0.247843269964279,7.51827807926597e-07,0.928529235386465
"449","RD_Mean","tp_at_age","SCZ",30711,1,4.09237118586736,0.0430858195636159,0.247842518136472,0.247942775394798,0.000100257258326186,0.165009521732997
"450","RD_Mean","tp_at_age","AD",30711,1,1.21765735993814,0.269829536397321,0.247842518136472,0.247872351798809,2.98336623377748e-05,0.496300707744941
"451","AD_Mean","si10_at_age","RDS1",28817,1,4.60729874430331,0.0318444706729188,0.153547735968562,0.153683107262729,0.000135371294167047,0.13562224008436
"452","AD_Mean","si10_at_age","N1",25080,1,1.17482099571301,0.27842329040154,0.149660477781103,0.149700328976147,3.98511950440161e-05,0.499482861578685
"453","AD_Mean","si10_at_age","ANX",30711,1,1.60502097085908,0.205202726380273,0.155619510811993,0.155663656278738,4.41454667447772e-05,0.449980164587245
"454","AD_Mean","si10_at_age","ADHD",30711,1,0.00535730949959403,0.941652501166829,0.155619510811993,0.15561965817035,1.47358356489269e-07,0.950135140400953
"455","AD_Mean","si10_at_age","ASD",30711,1,0.261241052720074,0.609272490090375,0.155619510811993,0.155626696458313,7.18564631912999e-06,0.818832606150019
"456","AD_Mean","si10_at_age","BIP",30711,1,0.952697370801829,0.329041345235205,0.155619510811993,0.155645714933024,2.62041210309927e-05,0.555604522911228
"457","AD_Mean","si10_at_age","MDD",30711,1,4.85129184069143,0.0276328398277965,0.155619510811993,0.155752929566451,0.000133418754457021,0.126885489005188
"458","AD_Mean","si10_at_age","OCD",30711,1,0.709207846664791,0.399713473720996,0.155619510811993,0.155639017862419,1.95070504250827e-05,0.623077792891399
"459","AD_Mean","si10_at_age","SCZ",30711,1,0.102384454505546,0.748988922139631,0.155619510811993,0.155622326993746,2.81618175276832e-06,0.835303630638994
"460","AD_Mean","si10_at_age","AD",30711,1,0.153893362575776,0.694844868536864,0.155619510811993,0.155623743788127,4.23297613350027e-06,0.824847024544362
"461","AD_Mean","d2m_at_age","RDS1",28817,1,4.893779890505,0.0269614290587195,0.152737367967927,0.152881292856619,0.000143924888692193,0.126885489005188
"462","AD_Mean","d2m_at_age","N1",25080,1,1.24514905569177,0.264491704545422,0.148803690210966,0.148845969448106,4.22792371400638e-05,0.490809348640989
"463","AD_Mean","d2m_at_age","ANX",30711,1,1.58476274258347,0.208085563412424,0.154742606084941,0.154786239653151,4.36335682101885e-05,0.449980164587245
"464","AD_Mean","d2m_at_age","ADHD",30711,1,0.00664672299718721,0.935023037367573,0.154742606084941,0.154742789099813,1.83014872007226e-07,0.950135140400953
"465","AD_Mean","d2m_at_age","ASD",30711,1,0.265758486402681,0.606195025173555,0.154742606084941,0.154749923577316,7.31749237539714e-06,0.818832606150019
"466","AD_Mean","d2m_at_age","BIP",30711,1,0.93238633876935,0.334251209859604,0.154742606084941,0.154768278197473,2.56721125318216e-05,0.558452781666768
"467","AD_Mean","d2m_at_age","MDD",30711,1,4.8584903277444,0.027517791268915,0.154742606084941,0.154876361542078,0.000133755457137064,0.126885489005188
"468","AD_Mean","d2m_at_age","OCD",30711,1,0.709883730628987,0.399488977347558,0.154742606084941,0.154762152003138,1.95459181968061e-05,0.623077792891399
"469","AD_Mean","d2m_at_age","SCZ",30711,1,0.115963760042363,0.733456360653292,0.154742606084941,0.154745799089545,3.19300460377425e-06,0.824847024544362
"470","AD_Mean","d2m_at_age","AD",30711,1,0.141549037382189,0.70674849013696,0.154742606084941,0.154746503564215,3.89747927431738e-06,0.824847024544362
"471","AD_Mean","t2m_at_age","RDS1",28817,1,4.86891095283536,0.0273526124199169,0.152583322762054,0.152726542419659,0.000143219657605137,0.126885489005188
"472","AD_Mean","t2m_at_age","N1",25080,1,1.22929524927011,0.267554776374314,0.148627258153098,0.148669007749952,4.17495968536852e-05,0.493441185936236
"473","AD_Mean","t2m_at_age","ANX",30711,1,1.58879238669527,0.207508333591418,0.15459721721054,0.154640969246245,4.37520357054466e-05,0.449980164587245
"474","AD_Mean","t2m_at_age","ADHD",30711,1,0.00740375886347573,0.931431128404528,0.15459721721054,0.154597421105153,2.03894613193256e-07,0.950135140400953
"475","AD_Mean","t2m_at_age","ASD",30711,1,0.260170715784642,0.610006562212448,0.15459721721054,0.154604382080663,7.16487012303313e-06,0.818832606150019
"476","AD_Mean","t2m_at_age","BIP",30711,1,0.940329692346527,0.332200707624954,0.15459721721054,0.154623112480217,2.5895269677445e-05,0.558452781666768
"477","AD_Mean","t2m_at_age","MDD",30711,1,4.86467267422488,0.0274193807462537,0.15459721721054,0.154731165878197,0.000133948667656758,0.126885489005188
"478","AD_Mean","t2m_at_age","OCD",30711,1,0.702749198581284,0.401867989830955,0.15459721721054,0.15461657001945,1.93528089098283e-05,0.623077792891399
"479","AD_Mean","t2m_at_age","SCZ",30711,1,0.118033137245246,0.731179931888373,0.15459721721054,0.154600467753214,3.25054267433234e-06,0.824847024544362
"480","AD_Mean","t2m_at_age","AD",30711,1,0.144611030473466,0.703742014456462,0.15459721721054,0.154601199684697,3.9824741571437e-06,0.824847024544362
"481","AD_Mean","u10_at_age","RDS1",28817,1,4.78442055053457,0.028726319566891,0.152470447960879,0.152611201480596,0.000140753519717096,0.128486471817911
"482","AD_Mean","u10_at_age","N1",25080,1,1.09893634705321,0.294509757323633,0.148259190908279,0.148296529556725,3.73386484454619e-05,0.520744168155736
"483","AD_Mean","u10_at_age","ANX",30711,1,1.5527008874037,0.21274666850952,0.154488617732981,0.154531381426848,4.27636938670206e-05,0.4580669896138
"484","AD_Mean","u10_at_age","ADHD",30711,1,0.0095309840701099,0.92222931276512,0.154488617732981,0.154488880243666,2.6251068521721e-07,0.950135140400953
"485","AD_Mean","u10_at_age","ASD",30711,1,0.211487447250496,0.64560730479509,0.154488617732981,0.15449444266659,5.82493360992697e-06,0.824847024544362
"486","AD_Mean","u10_at_age","BIP",30711,1,0.931615220384338,0.33445116590932,0.154488617732981,0.1545142763221,2.56585891197092e-05,0.558452781666768
"487","AD_Mean","u10_at_age","MDD",30711,1,4.87590914038683,0.0272414549548232,0.154488617732981,0.154622892994011,0.000134275261030797,0.126885489005188
"488","AD_Mean","u10_at_age","OCD",30711,1,0.686872814300973,0.407236537273035,0.154488617732981,0.15450753576635,1.89180333695083e-05,0.626517749650823
"489","AD_Mean","u10_at_age","SCZ",30711,1,0.115847141831417,0.73358531965624,0.154488617732981,0.154491808485061,3.19075208093933e-06,0.824847024544362
"490","AD_Mean","u10_at_age","AD",30711,1,0.146525531525609,0.701880696152165,0.154488617732981,0.154492653449098,4.03571611709563e-06,0.824847024544362
"491","AD_Mean","v10_at_age","RDS1",28817,1,4.69184978221069,0.0303141812200826,0.152642944635083,0.152780947153087,0.000138002518003888,0.133739034794482
"492","AD_Mean","v10_at_age","N1",25080,1,1.11921389750708,0.290097979713445,0.148838731750026,0.148876733464966,3.80017149399503e-05,0.51496682789369
"493","AD_Mean","v10_at_age","ANX",30711,1,1.58735997010504,0.207713304187209,0.154709113336988,0.154752820143235,4.37068062463797e-05,0.449980164587245
"494","AD_Mean","v10_at_age","ADHD",30711,1,0.0120478977970286,0.912598119263188,0.154709113336988,0.154709445084145,3.31747156662177e-07,0.950135140400953
"495","AD_Mean","v10_at_age","ASD",30711,1,0.238459650628836,0.625324344359723,0.154709113336988,0.154715679439137,6.56610214883058e-06,0.824847024544362
"496","AD_Mean","v10_at_age","BIP",30711,1,0.959791346147363,0.327247174133073,0.154709113336988,0.154735541036282,2.64276992938128e-05,0.55445000249898
"497","AD_Mean","v10_at_age","MDD",30711,1,4.81786246097468,0.0281737146526953,0.154709113336988,0.154841755729934,0.000132642392945914,0.127418809987064
"498","AD_Mean","v10_at_age","OCD",30711,1,0.696580604256433,0.403941546425994,0.154709113336988,0.154728293735578,1.91803985898631e-05,0.623418802848467
"499","AD_Mean","v10_at_age","SCZ",30711,1,0.103411293711462,0.74777591728437,0.154709113336988,0.154711960829649,2.84749266052375e-06,0.834985515578081
"500","AD_Mean","v10_at_age","AD",30711,1,0.15699442985804,0.691941637092664,0.154709113336988,0.154713436266239,4.32292925081623e-06,0.824847024544362
"501","AD_Mean","sp_at_age","RDS1",28817,1,4.89450672963487,0.0269500839169788,0.152429929423302,0.152573927917007,0.000143998493704972,0.126885489005188
"502","AD_Mean","sp_at_age","N1",25080,1,1.10951750273957,0.292197009779678,0.148257482990378,0.14829518121528,3.76982249016278e-05,0.517671867719902
"503","AD_Mean","sp_at_age","ANX",30711,1,1.54131556205216,0.214431578466332,0.154406765140775,0.154449219391106,4.245425033092e-05,0.460592889307157
"504","AD_Mean","sp_at_age","ADHD",30711,1,0.0138155214881199,0.906433355839432,0.154406765140775,0.154407145696715,3.80555940177052e-07,0.950135140400953
"505","AD_Mean","sp_at_age","ASD",30711,1,0.228195326449488,0.632868608560629,0.154406765140775,0.154413050859385,6.28571861036042e-06,0.824847024544362
"506","AD_Mean","sp_at_age","BIP",30711,1,0.917563209729827,0.338123152060359,0.154406765140775,0.154432039166841,2.52740260665019e-05,0.562496925793574
"507","AD_Mean","sp_at_age","MDD",30711,1,4.8226211066616,0.0280960539142017,0.154406765140775,0.154539586016315,0.000132820875539952,0.127418809987064
"508","AD_Mean","sp_at_age","OCD",30711,1,0.694839797182392,0.404529534292783,0.154406765140775,0.154425904450601,1.91393098264991e-05,0.623418802848467
"509","AD_Mean","sp_at_age","SCZ",30711,1,0.115993629726843,0.733423341735882,0.154406765140775,0.154409960236806,3.19509603141643e-06,0.824847024544362
"510","AD_Mean","sp_at_age","AD",30711,1,0.146088524060628,0.702304331117356,0.154406765140775,0.154410789210088,4.02406931288013e-06,0.824847024544362
"511","AD_Mean","avg_slhtf_at_age","RDS1",28817,1,4.58706659096828,0.0322224646771914,0.152931408751843,0.153066283816218,0.0001348750643754,0.13562224008436
"512","AD_Mean","avg_slhtf_at_age","N1",25080,1,1.09515056101595,0.295342912658144,0.148643862409723,0.148681055628677,3.71932189544844e-05,0.521193375279078
"513","AD_Mean","avg_slhtf_at_age","ANX",30711,1,1.65629395518354,0.198114154390757,0.15487718138493,0.154922777068557,4.55956836277471e-05,0.449980164587245
"514","AD_Mean","avg_slhtf_at_age","ADHD",30711,1,0.00961354633740232,0.921894267768804,0.15487718138493,0.154877446047931,2.64663001903198e-07,0.950135140400953
"515","AD_Mean","avg_slhtf_at_age","ASD",30711,1,0.229022789228455,0.632252772339205,0.15487718138493,0.154883486386596,6.3050016669286e-06,0.824847024544362
"516","AD_Mean","avg_slhtf_at_age","BIP",30711,1,0.891668755940131,0.345032922948937,0.15487718138493,0.154901728512573,2.45471276429654e-05,0.572932897885689
"517","AD_Mean","avg_slhtf_at_age","MDD",30711,1,4.94043687674208,0.0262426604778731,0.15487718138493,0.155013170833466,0.0001359894485366,0.126885489005188
"518","AD_Mean","avg_slhtf_at_age","OCD",30711,1,0.761581903844546,0.382840748649045,0.15487718138493,0.154898147385251,2.09660003211432e-05,0.607675987279694
"519","AD_Mean","avg_slhtf_at_age","SCZ",30711,1,0.0981021623086278,0.754121238385142,0.15487718138493,0.154879882150809,2.70076587960411e-06,0.839986527904243
"520","AD_Mean","avg_slhtf_at_age","AD",30711,1,0.149604964032703,0.698915835999279,0.15487718138493,0.15488130002304,4.11863811045077e-06,0.824847024544362
"521","AD_Mean","avg_snswrf_at_age","RDS1",28817,1,4.55398109395524,0.0328507203759893,0.154310529543871,0.154444213930194,0.000133684386322885,0.13562224008436
"522","AD_Mean","avg_snswrf_at_age","N1",25080,1,1.17124774407931,0.279155421526754,0.150448678602606,0.150488371768048,3.96931654420007e-05,0.499482861578685
"523","AD_Mean","avg_snswrf_at_age","ANX",30711,1,1.59400132648908,0.206764976815107,0.156407071887871,0.156450873387212,4.38014993413005e-05,0.449980164587245
