"","outcome","predictor","beta","conf_low....conf_low_predictor","conf_high....conf_high_predictor","p_value....p_value_predictor"
"1941","Right.Amygdala","RDS1",-0.00525369667215467,-0.0149524158449949,0.00444502250068553,0.288363983017066
"1942","Right.Amygdala","N1",-0.000581767613691274,-0.0109978484580194,0.00983431323063689,0.912826759470647
"1943","Right.Amygdala","ANX",0.00809241729681143,-0.00112957563546229,0.0173144102290851,0.0854495344219313
"1944","Right.Amygdala","ADHD",-0.0055427160618492,-0.0147651248911092,0.00367969276741076,0.238807685774606
"1945","Right.Amygdala","ASD",0.00265085843351464,-0.00655772293431447,0.0118594398013438,0.572599202113002
"1946","Right.Amygdala","BIP",0.00816505302990951,-0.00105011588472589,0.0173802219445449,0.0824529061157683
"1947","Right.Amygdala","MDD",-0.000273900734224064,-0.00948897021286456,0.00894116874441644,0.953543047180998
"1948","Right.Amygdala","OCD",-0.00594803356035429,-0.0151606873917637,0.00326462027105509,0.205710380781503
"1949","Right.Amygdala","SCZ",-0.011114417410218,-0.0203282449395794,-0.00190058988085663,0.0180679106870305
"1950","Right.Amygdala","AD",-0.0126342346259443,-0.021842562782564,-0.00342590646932452,0.0071648567924278
"1951","Left.Lateral.Ventricle","si10_at_age",0.0173741092477144,0.00828038265210892,0.0264678358433198,0.000180884673151675
"1952","Left.Lateral.Ventricle","d2m_at_age",-0.00629262794731196,-0.0154019646689949,0.00281670877437101,0.175754441121851
"1953","Left.Lateral.Ventricle","t2m_at_age",-0.00732067803167457,-0.0164332232933665,0.0017918672300173,0.115353594920571
"1954","Left.Lateral.Ventricle","u10_at_age",0.00190405856603594,-0.00719515545064509,0.011003272582717,0.681699511704869
"1955","Left.Lateral.Ventricle","v10_at_age",0.014879310346352,0.00578834393940364,0.0239702767533004,0.00133786376972459
"1956","Left.Lateral.Ventricle","sp_at_age",-0.016217519248199,-0.0253432930189181,-0.00709174547747982,0.000496125856841979
"1957","Left.Lateral.Ventricle","avg_slhtf_at_age",-0.00851048891100181,-0.017604445960559,0.000583468138555393,0.06662136383778
"1958","Left.Lateral.Ventricle","avg_snswrf_at_age",-0.0210333365729017,-0.030124931327063,-0.0119417418187404,5.79472854454536e-06
"1959","Left.Lateral.Ventricle","avg_sdlwrf_at_age",-0.00537191142141168,-0.0144786167792937,0.00373479393647036,0.247608552526334
"1960","Left.Lateral.Ventricle","avg_lsprate_at_age",0.01272329212551,0.00361004408904227,0.0218365401619777,0.00621370013264741
"1961","Left.Lateral.Ventricle","uvb_at_age",-0.0210405706219203,-0.0301322426155613,-0.0119488986282793,5.75314351462724e-06
"1962","Left.Lateral.Ventricle","avg_sdirswrf_at_age",-0.0206850963488327,-0.0297774948656416,-0.0115926978320238,8.26079508890651e-06
"1963","Left.Lateral.Ventricle","avg_sduvrf_at_age",-0.0210406324264692,-0.0301323043706353,-0.0119489604823031,5.7527798247124e-06
"1964","Left.Lateral.Ventricle","avg_snlwrf_at_age",0.00095650519174523,-0.0081285655380675,0.010041575921558,0.836511551560954
"1965","Left.Lateral.Ventricle","tp_at_age",0.0153605053070639,0.00622935590275217,0.0244916547113757,0.000977649768990248
"1966","Left.Lateral.Ventricle","RDS1",0.0141882870452221,0.0046356701647272,0.0237409039257171,0.00360304910522804
"1967","Left.Lateral.Ventricle","N1",0.00796407198704706,-0.00233060174773392,0.018258745721828,0.129450362125874
"1968","Left.Lateral.Ventricle","ANX",0.00335214245031969,-0.00574614007098216,0.0124504249716215,0.470206876887019
"1969","Left.Lateral.Ventricle","ADHD",-0.00912816685695795,-0.0182261300407804,-3.02036731355312e-05,0.0492443077101784
"1970","Left.Lateral.Ventricle","ASD",0.0040430288747539,-0.0050415952940279,0.0131276530435357,0.383052395765844
"1971","Left.Lateral.Ventricle","BIP",-0.000320455903001219,-0.00941209115858034,0.0087711793525779,0.944921429936596
"1972","Left.Lateral.Ventricle","MDD",0.00698078306513464,-0.00210997206456066,0.01607153819483,0.13230504937467
"1973","Left.Lateral.Ventricle","OCD",0.000489518797315465,-0.008599424410537,0.00957846200516793,0.915927940790806
"1974","Left.Lateral.Ventricle","SCZ",0.00578639147302791,-0.00330407192644135,0.0148768548724972,0.212174832644792
"1975","Left.Lateral.Ventricle","AD",0.000724701425719907,-0.00836080661363556,0.00981020946507537,0.875764630236542
"1976","Left.Inf.Lat.Vent","si10_at_age",0.0152108149009801,0.00576088521911687,0.0246607445828434,0.0016069408292142
"1977","Left.Inf.Lat.Vent","d2m_at_age",-0.00651643549598319,-0.0159819604735903,0.0029490894816239,0.177228531849832
"1978","Left.Inf.Lat.Vent","t2m_at_age",-0.00793843344246271,-0.0174072563864967,0.00153038950157124,0.100341152920818
"1979","Left.Inf.Lat.Vent","u10_at_age",0.00566391197120919,-0.00379090587536988,0.0151187298177883,0.24033867179775
"1980","Left.Inf.Lat.Vent","v10_at_age",0.0107591810395084,0.00131192870756452,0.0202064333714524,0.0256069614468547
"1981","Left.Inf.Lat.Vent","sp_at_age",-0.0142353503155613,-0.0237184906495776,-0.00475220998154504,0.00326068895068049
"1982","Left.Inf.Lat.Vent","avg_slhtf_at_age",-0.00549649921861122,-0.0149463595239582,0.00395336108673575,0.254272056121941
"1983","Left.Inf.Lat.Vent","avg_snswrf_at_age",-0.0185496371322983,-0.0279976106444914,-0.00910166362010525,0.000119211245855776
"1984","Left.Inf.Lat.Vent","avg_sdlwrf_at_age",-0.0062787723391965,-0.0157415064040437,0.00318396172565068,0.193426115168961
"1985","Left.Inf.Lat.Vent","avg_lsprate_at_age",0.0094846570518071,1.45083371499294e-05,0.0189548057664643,0.0496500696242767
"1986","Left.Inf.Lat.Vent","uvb_at_age",-0.018504590628329,-0.0279526576445404,-0.00905652361211757,0.00012385738145059
"1987","Left.Inf.Lat.Vent","avg_sdirswrf_at_age",-0.0188188570919831,-0.0282674949437642,-0.00937021924020191,9.48905480169959e-05
"1988","Left.Inf.Lat.Vent","avg_sduvrf_at_age",-0.0185045947111886,-0.0279526616936206,-0.00905652772875661,0.000123856947529984
"1989","Left.Inf.Lat.Vent","avg_snlwrf_at_age",0.00115820052091818,-0.00828210536464772,0.0105985064064841,0.809966655623583
"1990","Left.Inf.Lat.Vent","tp_at_age",0.0124008609614411,0.00291200537653547,0.0218897165463466,0.0104252923385246
"1991","Left.Inf.Lat.Vent","RDS1",0.0142606511005277,0.00432455104124193,0.0241967511598135,0.00490951105603245
"1992","Left.Inf.Lat.Vent","N1",0.00571071595086542,-0.00499901780601996,0.0164204497077508,0.295961124478875
"1993","Left.Inf.Lat.Vent","ANX",-0.00403700039242647,-0.0134910094068262,0.00541700862197327,0.402617983112769
"1994","Left.Inf.Lat.Vent","ADHD",-0.00472450227684213,-0.0141786555099358,0.00472965095625153,0.327347150085429
"1995","Left.Inf.Lat.Vent","ASD",0.00832320362724015,-0.00111629782804137,0.0177627050825217,0.0839533862059736
"1996","Left.Inf.Lat.Vent","BIP",0.00115732558708335,-0.00828979570271777,0.0106044468768845,0.810241848605538
"1997","Left.Inf.Lat.Vent","MDD",-0.00157799411911664,-0.0110245415816266,0.00786855334339327,0.743356863836352
"1998","Left.Inf.Lat.Vent","OCD",0.00179463569126445,-0.00764967678294491,0.0112389481654738,0.709558354737828
"1999","Left.Inf.Lat.Vent","SCZ",0.00475323406268612,-0.00469276765828114,0.0141992357836534,0.323996614571316
"2000","Left.Inf.Lat.Vent","AD",0.00477275865002963,-0.00466785653755801,0.0142133738376173,0.321737119425056
"2001","Left.Cerebellum.White.Matter","si10_at_age",-0.017276881183583,-0.0262510758337962,-0.00830268653336982,0.000161328167986386
"2002","Left.Cerebellum.White.Matter","d2m_at_age",0.0145871498987643,0.00559873341663129,0.0235755663808974,0.00146955302545655
"2003","Left.Cerebellum.White.Matter","t2m_at_age",0.0138568924178618,0.00486506935734508,0.0228487154783785,0.00252539533834275
"2004","Left.Cerebellum.White.Matter","u10_at_age",-0.00660651449187832,-0.0155858759845004,0.0023728470007438,0.149287379066793
"2005","Left.Cerebellum.White.Matter","v10_at_age",-0.0129786564464115,-0.0219504881821658,-0.00400682471065728,0.00457987460381171
"2006","Left.Cerebellum.White.Matter","sp_at_age",0.0288010369484468,0.019799175615309,0.0378028982815846,3.63374068440682e-10
"2007","Left.Cerebellum.White.Matter","avg_slhtf_at_age",0.0137252971669198,0.00475166657660144,0.0226989277572381,0.00272054462329226
"2008","Left.Cerebellum.White.Matter","avg_snswrf_at_age",0.0199929538891537,0.0110206140938307,0.0289652936844767,1.26067921871983e-05
"2009","Left.Cerebellum.White.Matter","avg_sdlwrf_at_age",0.012478304233272,0.00349215975970556,0.0214644487068384,0.00649749333131226
"2010","Left.Cerebellum.White.Matter","avg_lsprate_at_age",-0.0205720077687694,-0.0295636481411667,-0.0115803673963721,7.33893048741889e-06
"2011","Left.Cerebellum.White.Matter","uvb_at_age",0.0197625706492267,0.010790088586259,0.0287350527121944,1.58559884428804e-05
"2012","Left.Cerebellum.White.Matter","avg_sdirswrf_at_age",0.0177823481038734,0.00880873072290461,0.0267559654848422,0.000102938832932131
"2013","Left.Cerebellum.White.Matter","avg_sduvrf_at_age",0.019762632092173,0.0107901500772996,0.0287351141070465,1.58550235678808e-05
"2014","Left.Cerebellum.White.Matter","avg_snlwrf_at_age",0.0102854068627427,0.00132045610715004,0.0192503576183353,0.0245362589425701
"2015","Left.Cerebellum.White.Matter","tp_at_age",-0.0217750050595457,-0.0307844625616058,-0.0127655475574856,2.17624324223233e-06
"2016","Left.Cerebellum.White.Matter","RDS1",-0.0134023211893049,-0.0228386247936548,-0.00396601758495496,0.00537543711534514
"2017","Left.Cerebellum.White.Matter","N1",0.00238728582152958,-0.00777281711822898,0.0125473887612881,0.64512654410507
"2018","Left.Cerebellum.White.Matter","ANX",-0.00076212366664132,-0.00974091821578246,0.00821667088249982,0.867867590595468
"2019","Left.Cerebellum.White.Matter","ADHD",-0.0120195437286073,-0.0209975087951097,-0.00304157866210494,0.00869291483151271
"2020","Left.Cerebellum.White.Matter","ASD",-0.000350140706510642,-0.00931549448232356,0.00861521306930227,0.938982706493293
"2021","Left.Cerebellum.White.Matter","BIP",-0.0145431586231169,-0.0235138441304678,-0.00557247311576602,0.00148650091939747
"2022","Left.Cerebellum.White.Matter","MDD",-0.0161975660344263,-0.0251673583933939,-0.0072277736754587,0.00040159456801372
"2023","Left.Cerebellum.White.Matter","OCD",-0.00410479515788147,-0.0130741846908928,0.00486459437512987,0.36972441677872
"2024","Left.Cerebellum.White.Matter","SCZ",-0.0192157983368825,-0.0281844521157263,-0.0102471445580388,2.68273316825922e-05
"2025","Left.Cerebellum.White.Matter","AD",-0.00375174550785162,-0.0127177663020959,0.00521427528639262,0.412130971127137
"2026","Left.Cerebellum.Cortex","si10_at_age",-0.0183827857056017,-0.0276765986967881,-0.00908897271441531,0.000106023932670199
"2027","Left.Cerebellum.Cortex","d2m_at_age",0.0236300605502419,0.0143236221905083,0.0329364989099755,6.50079128455663e-07
"2028","Left.Cerebellum.Cortex","t2m_at_age",0.0239963427698164,0.014686643020657,0.0333060425189758,4.39413982906713e-07
"2029","Left.Cerebellum.Cortex","u10_at_age",0.00357087278133939,-0.00572864063097541,0.0128703861936542,0.451680284817822
"2030","Left.Cerebellum.Cortex","v10_at_age",-0.00675675183904079,-0.0160491482706552,0.00253564459257358,0.15410989490377
"2031","Left.Cerebellum.Cortex","sp_at_age",0.0303099149035439,0.0209875247155357,0.0396323050915522,1.88379788144089e-10
"2032","Left.Cerebellum.Cortex","avg_slhtf_at_age",0.0167436254506002,0.00745080473034173,0.0260364461708587,0.000413715041609772
"2033","Left.Cerebellum.Cortex","avg_snswrf_at_age",0.0258514588543132,0.0165610629471155,0.035141854761511,4.96261435244699e-08
"2034","Left.Cerebellum.Cortex","avg_sdlwrf_at_age",0.0184009967677349,0.00909584389799261,0.0277061496374771,0.000106411488281603
"2035","Left.Cerebellum.Cortex","avg_lsprate_at_age",-0.0134670308436597,-0.022780865138897,-0.00415319654842243,0.00459911585825382
"2036","Left.Cerebellum.Cortex","uvb_at_age",0.0254368625549229,0.0161462421103126,0.0347274829995332,8.09003462271148e-08
"2037","Left.Cerebellum.Cortex","avg_sdirswrf_at_age",0.0227788296369949,0.0134867066551818,0.032070952618808,1.55583561583268e-06
"2038","Left.Cerebellum.Cortex","avg_sduvrf_at_age",0.0254369738722463,0.0161463534980833,0.0347275942464092,8.08898099669483e-08
"2039","Left.Cerebellum.Cortex","avg_snlwrf_at_age",0.00423274276553745,-0.005052261866065,0.0135177473971399,0.371584994767926
"2040","Left.Cerebellum.Cortex","tp_at_age",-0.0139915003197915,-0.0233240531278695,-0.00465894751171357,0.0033002607887029
"2041","Left.Cerebellum.Cortex","RDS1",-0.026989378933836,-0.0367626771181264,-0.0172160807495456,6.25594162747385e-08
"2042","Left.Cerebellum.Cortex","N1",0.00573206666458116,-0.00477013615501489,0.0162342694841772,0.284722618021944
"2043","Left.Cerebellum.Cortex","ANX",-0.00751599226048312,-0.0168143124443906,0.00178232792342436,0.113127778427897
"2044","Left.Cerebellum.Cortex","ADHD",-0.0117131624889738,-0.0210111198151595,-0.00241520516278816,0.01354790928057
"2045","Left.Cerebellum.Cortex","ASD",-0.000957727355911147,-0.0102424991283952,0.00832704441657286,0.839778183570205
"2046","Left.Cerebellum.Cortex","BIP",-0.0171099765990056,-0.0263998307479198,-0.00782012245009131,0.000306699157156657
"2047","Left.Cerebellum.Cortex","MDD",-0.015076744444351,-0.0243664830996251,-0.00578700578907697,0.00146892847904025
"2048","Left.Cerebellum.Cortex","OCD",-0.00150031414819719,-0.0107893775080862,0.00778874921169179,0.751568869255216
"2049","Left.Cerebellum.Cortex","SCZ",-0.0148141760670957,-0.0241035620211949,-0.00552479011299653,0.00177511387294031
"2050","Left.Cerebellum.Cortex","AD",0.00164027407408544,-0.00764527751809735,0.0109258256662682,0.729166700224383
"2051","Left.Thalamus.Proper","si10_at_age",-0.00508112354750647,-0.0135281765762474,0.00336592948123448,0.238400873623108
"2052","Left.Thalamus.Proper","d2m_at_age",0.00444430685677448,-0.00401560968776084,0.0129042234013098,0.303167345277318
"2053","Left.Thalamus.Proper","t2m_at_age",0.00413129425610328,-0.00433171127597148,0.0125942997881781,0.338669553533486
"2054","Left.Thalamus.Proper","u10_at_age",-0.00772766319543241,-0.0161776524402912,0.000722326049426341,0.0730640182680675
"2055","Left.Thalamus.Proper","v10_at_age",-5.117149160527e-05,-0.00849533819694832,0.00839299521373778,0.990523175753375
"2056","Left.Thalamus.Proper","sp_at_age",0.0107689289773976,0.00229303426554849,0.0192448236892467,0.0127686753652068
"2057","Left.Thalamus.Proper","avg_slhtf_at_age",0.00494991056395175,-0.00349589798704348,0.013395719114947,0.250672588952948
"2058","Left.Thalamus.Proper","avg_snswrf_at_age",0.0047764216375309,-0.0036695737421409,0.0132224170172027,0.267675170980781
"2059","Left.Thalamus.Proper","avg_sdlwrf_at_age",0.00432935238501131,-0.00412805928631826,0.0127867640563409,0.315701888021793
"2060","Left.Thalamus.Proper","avg_lsprate_at_age",-0.00842813010789543,-0.0168920802660303,3.58200502394001e-05,0.0509774213379351
"2061","Left.Thalamus.Proper","uvb_at_age",0.00488233765052156,-0.00356372379544554,0.0133283990964887,0.257213359139844
"2062","Left.Thalamus.Proper","avg_sdirswrf_at_age",0.0045341022407392,-0.00391256312604122,0.0129807676075196,0.292746140280062
"2063","Left.Thalamus.Proper","avg_sduvrf_at_age",0.00488234105693396,-0.00356372035949819,0.0133284024733661,0.257213025520214
"2064","Left.Thalamus.Proper","avg_snlwrf_at_age",0.00519950292895906,-0.00323757624295218,0.0136365821008703,0.227090809420222
"2065","Left.Thalamus.Proper","tp_at_age",-0.0101586228681467,-0.0186394313286413,-0.00167781440765212,0.0188905080627555
"2066","Left.Thalamus.Proper","RDS1",-0.00263952440476308,-0.0115188437064539,0.00623979489692773,0.560129327855753
"2067","Left.Thalamus.Proper","N1",-0.00640156150047437,-0.0159800397449008,0.00317691674395205,0.190220916573099
"2068","Left.Thalamus.Proper","ANX",0.00114444049772237,-0.00730516554236529,0.00959404653781002,0.790646119579034
"2069","Left.Thalamus.Proper","ADHD",-0.00733597665420934,-0.0157853578263245,0.00111340451790581,0.0888105327216782
"2070","Left.Thalamus.Proper","ASD",-0.00122465319560118,-0.00966160618541939,0.00721229979421703,0.776023904776824
"2071","Left.Thalamus.Proper","BIP",-0.000113737440531554,-0.00855710858032641,0.0083296336992633,0.978936095666173
"2072","Left.Thalamus.Proper","MDD",-0.00240566694575807,-0.0108484891879495,0.00603715529643338,0.576515933891364
"2073","Left.Thalamus.Proper","OCD",-0.00531918355838148,-0.0137598454989909,0.00312147838222793,0.21676932573065
"2074","Left.Thalamus.Proper","SCZ",-0.00463001508454548,-0.013072352600281,0.00381232243118998,0.282409263805095
"2075","Left.Thalamus.Proper","AD",-0.00845022677950803,-0.0168873800053645,-1.30735536515974e-05,0.049646080974425
"2076","Left.Caudate","si10_at_age",0.000421326857722656,-0.00918262179562903,0.0100252755110743,0.931477036200166
"2077","Left.Caudate","d2m_at_age",-0.00860437817124967,-0.0182224191116412,0.00101366276914187,0.0795315189545935
"2078","Left.Caudate","t2m_at_age",-0.00901616041446528,-0.0186376435787612,0.000605322749830635,0.0662597368320226
"2079","Left.Caudate","u10_at_age",-0.0016926589594746,-0.0113002141238967,0.00791489620494752,0.729856130349029
"2080","Left.Caudate","v10_at_age",-0.0021739696108018,-0.0117743892584921,0.00742645003688851,0.657159881894256
"2081","Left.Caudate","sp_at_age",0.00531224176683248,-0.00432507267139632,0.0149495562050613,0.279969862839023
"2082","Left.Caudate","avg_slhtf_at_age",0.00604236718809794,-0.00355991837506437,0.0156446527512603,0.217442596632749
"2083","Left.Caudate","avg_snswrf_at_age",0.000339686092817687,-0.00926303517822359,0.00994240736385896,0.944723906414352
"2084","Left.Caudate","avg_sdlwrf_at_age",-0.00816049833908754,-0.0177757313197485,0.0014547346415734,0.0962231465101269
"2085","Left.Caudate","avg_lsprate_at_age",-0.00801086546616208,-0.0176339884431302,0.001612257510806,0.102762214501999
"2086","Left.Caudate","uvb_at_age",0.000158293299737892,-0.00944451230254736,0.00976109890202314,0.974225479258884
"2087","Left.Caudate","avg_sdirswrf_at_age",0.000549155008795514,-0.00905430773083725,0.0101526177484283,0.910759847120327
"2088","Left.Caudate","avg_sduvrf_at_age",0.000158336507572124,-0.00944446906132589,0.00976114207647014,0.974218446189443
"2089","Left.Caudate","avg_snlwrf_at_age",-0.000607079363517325,-0.0101996976972212,0.00898553897018659,0.901281751643863
"2090","Left.Caudate","tp_at_age",-0.0107125868920718,-0.0203548177098719,-0.00107035607427161,0.0294419467413795
"2091","Left.Caudate","RDS1",0.00878741914824855,-0.00130454410872764,0.0188793824052247,0.0878923775100142
"2092","Left.Caudate","N1",0.00639135810514755,-0.00451286754377824,0.0172955837540733,0.250624358301289
"2093","Left.Caudate","ANX",0.00365277912543968,-0.00595377950974966,0.013259337760629,0.456106784703029
"2094","Left.Caudate","ADHD",-0.003845064799684,-0.0134518011486661,0.00576167154929806,0.432752754931641
"2095","Left.Caudate","ASD",-0.0116168322141326,-0.0212082121001632,-0.00202545232810209,0.0176049801859488
"2096","Left.Caudate","BIP",0.0102921107627345,0.000693256262662775,0.0198909652628062,0.0355963754119485
"2097","Left.Caudate","MDD",0.00508545804875815,-0.00451334385279046,0.0146842599503068,0.299076918432389
"2098","Left.Caudate","OCD",0.00374335501032507,-0.00585325811779092,0.0133399681384411,0.444542944630079
"2099","Left.Caudate","SCZ",-0.000838969255902129,-0.0104375163989632,0.00875957788715895,0.863973993350696
"2100","Left.Caudate","AD",-0.00745404095726546,-0.0170467576026324,0.00213867568810149,0.127755426397443
"2101","Left.Putamen","si10_at_age",-0.0050212137488837,-0.0146475668009227,0.00460513930315533,0.30660935223484
"2102","Left.Putamen","d2m_at_age",-0.00628223903934209,-0.0159231074594846,0.00335862938080037,0.201536512506476
"2103","Left.Putamen","t2m_at_age",-0.00729952564371612,-0.0169438018834438,0.0023447505960116,0.137949461034381
"2104","Left.Putamen","u10_at_age",-0.0046916624089062,-0.0143216689119527,0.00493834409414032,0.339627435722535
"2105","Left.Putamen","v10_at_age",-0.00678274243144519,-0.016405452467831,0.00283996760494062,0.167113573759693
"2106","Left.Putamen","sp_at_age",0.00686964388028983,-0.00279019411563446,0.0165294818762141,0.163359844027041
"2107","Left.Putamen","avg_slhtf_at_age",0.0111781447413892,0.001553870479511,0.0208024190032674,0.022823175537523
"2108","Left.Putamen","avg_snswrf_at_age",0.00478501175641736,-0.00484012568357822,0.0144101491964129,0.329861165345802
"2109","Left.Putamen","avg_sdlwrf_at_age",-0.00606969479516622,-0.0157077171782457,0.00356832758791328,0.217075789589528
"2110","Left.Putamen","avg_lsprate_at_age",-0.00996477192569917,-0.0196102810944066,-0.000319262756991717,0.0428844338933802
"2111","Left.Putamen","uvb_at_age",0.00462183034169186,-0.00500340103287966,0.0142470617162634,0.34662517942512
"2112","Left.Putamen","avg_sdirswrf_at_age",0.00389445604838169,-0.005731476156718,0.0135203882534814,0.427788149857987
"2113","Left.Putamen","avg_sduvrf_at_age",0.00462188360352234,-0.00500334773446682,0.0142471149415115,0.34661962044728
"2114","Left.Putamen","avg_snlwrf_at_age",0.003599359905544,-0.00601571715459621,0.0132144369656842,0.463117408486554
"2115","Left.Putamen","tp_at_age",-0.0113340788607345,-0.0209988816666,-0.00166927605486895,0.0215358424743794
"2116","Left.Putamen","RDS1",0.0106176760851145,0.000507858038903027,0.0207274941313259,0.0395504074817485
"2117","Left.Putamen","N1",0.00578650546513275,-0.0051047057927646,0.0166777167230301,0.297709227980587
"2118","Left.Putamen","ANX",0.00218091246956041,-0.00744827597235276,0.0118101009114736,0.657096847901189
"2119","Left.Putamen","ADHD",0.00464458771283697,-0.0049846788427854,0.0142738542684593,0.344458151522651
"2120","Left.Putamen","ASD",-0.00138685907896162,-0.0110016480939876,0.00822792993606432,0.77739275168921
"2121","Left.Putamen","BIP",0.00251864317401994,-0.00710341862604811,0.012140704974088,0.607916695568961
"2122","Left.Putamen","MDD",0.00415041089703514,-0.00547100333642296,0.0137718251304932,0.397834191748703
"2123","Left.Putamen","OCD",0.00439952760147003,-0.00521960128751699,0.0140186564904571,0.370009075172337
"2124","Left.Putamen","SCZ",0.00225402845590883,-0.00736704488646215,0.0118751017982798,0.646094390687805
"2125","Left.Putamen","AD",-0.00596883343183378,-0.0155842227073506,0.00364655584368308,0.223723139613013
"2126","Left.Pallidum","si10_at_age",-0.00397538172293767,-0.014339057960331,0.00638829451445568,0.452148045333711
"2127","Left.Pallidum","d2m_at_age",2.02095825782143e-05,-0.0103592887469221,0.0103997079120785,0.996955039336631
"2128","Left.Pallidum","t2m_at_age",-0.000847885584469838,-0.0112311449472087,0.00953537377826907,0.872838935687975
"2129","Left.Pallidum","u10_at_age",0.00154519323691849,-0.00882247489565896,0.0119128613694959,0.770193941312641
"2130","Left.Pallidum","v10_at_age",-0.00285103946423184,-0.0132109859355426,0.00750890700707895,0.589614784807501
"2131","Left.Pallidum","sp_at_age",-0.000196917684243095,-0.0105968915749744,0.0102030562064882,0.970395717246851
"2132","Left.Pallidum","avg_slhtf_at_age",0.00658757132529032,-0.00377439923904217,0.0169495418896228,0.21274213634724
"2133","Left.Pallidum","avg_snswrf_at_age",0.0049590577698943,-0.00540324037696597,0.0153213559167546,0.348245711103727
"2134","Left.Pallidum","avg_sdlwrf_at_age",0.000846222134363383,-0.00953018957275537,0.0112226338414821,0.873003250718916
"2135","Left.Pallidum","avg_lsprate_at_age",-0.00519813734430182,-0.015582887138368,0.00518661244976436,0.326547076680824
"2136","Left.Pallidum","uvb_at_age",0.00505732126242066,-0.00530506130003189,0.0154197038248732,0.338781420384248
"2137","Left.Pallidum","avg_sdirswrf_at_age",0.00399329780393717,-0.0063698540818625,0.0143564496897368,0.450089832847158
"2138","Left.Pallidum","avg_sduvrf_at_age",0.0050573657210753,-0.00530501680272469,0.0154197482448753,0.338777172492755
"2139","Left.Pallidum","avg_snlwrf_at_age",0.00755950276055511,-0.00279169768260792,0.0179107032037181,0.152319441464684
"2140","Left.Pallidum","tp_at_age",-0.00341662516111256,-0.0138224411732795,0.0069891908510544,0.51986811865318
"2141","Left.Pallidum","RDS1",0.0104502585797707,-0.000440781821063746,0.0213412989806052,0.0600201758770014
"2142","Left.Pallidum","N1",0.0206253613918581,0.00889938170207774,0.0323513410816384,0.000566443220431247
"2143","Left.Pallidum","ANX",-0.00533044402194242,-0.0156969532062248,0.00503606516233992,0.313534221013803
"2144","Left.Pallidum","ADHD",-0.00219388741863543,-0.0125607412024022,0.00817296636513135,0.678295517303292
"2145","Left.Pallidum","ASD",-6.8330357035356e-05,-0.0104194892392061,0.0102828285251353,0.989676799600036
"2146","Left.Pallidum","BIP",-0.00316264551697841,-0.0135216046755617,0.00719631364160493,0.549570085777871
"2147","Left.Pallidum","MDD",-0.000874223816617768,-0.0112326180198705,0.00948417038663492,0.868612278140725
"2148","Left.Pallidum","OCD",0.00383065738826408,-0.00652520723490822,0.0141865220114364,0.468443041820761
"2149","Left.Pallidum","SCZ",0.000744214009262387,-0.009613729300277,0.0111021573188018,0.888006609499219
"2150","Left.Pallidum","AD",0.00270688675843182,-0.00764511051903088,0.0130588840358945,0.608290520461699
"2151","Left.Hippocampus","si10_at_age",-0.0127022026610733,-0.0218875327162806,-0.003516872605866,0.00672191088428895
"2152","Left.Hippocampus","d2m_at_age",0.0206902198387312,0.011492765529832,0.0298876741476304,1.04091604034064e-05
"2153","Left.Hippocampus","t2m_at_age",0.0215573539848748,0.0123568105391896,0.03075789743056,4.39750827539995e-06
"2154","Left.Hippocampus","u10_at_age",0.00696819864902494,-0.00222136755760651,0.0161577648556564,0.137224300415805
"2155","Left.Hippocampus","v10_at_age",-0.000464963778548777,-0.00964804597153342,0.00871811841443587,0.92094670759003
"2156","Left.Hippocampus","sp_at_age",0.0240295044291507,0.0148149102658019,0.0332440985924994,3.21820161990703e-07
"2157","Left.Hippocampus","avg_slhtf_at_age",0.0107850565983116,0.00160078340445449,0.0199693297921687,0.0213605162400771
"2158","Left.Hippocampus","avg_snswrf_at_age",0.01059046677545,0.00140597562603683,0.0197749579248632,0.0238228111229342
"2159","Left.Hippocampus","avg_sdlwrf_at_age",0.0171975062756998,0.00800188305151276,0.0263931294998869,0.00024713933853687
"2160","Left.Hippocampus","avg_lsprate_at_age",-0.00420541767632613,-0.0134104675178433,0.00499963216519106,0.370546021368785
"2161","Left.Hippocampus","uvb_at_age",0.0104067847364271,0.0012221871619907,0.0195913823108635,0.0263675533977718
"2162","Left.Hippocampus","avg_sdirswrf_at_age",0.00970336251404346,0.000518038075491039,0.0188886869525959,0.038405976879014
"2163","Left.Hippocampus","avg_sduvrf_at_age",0.0104067864122515,0.00122218886990602,0.019591383954597,0.0263675286393309
"2164","Left.Hippocampus","avg_snlwrf_at_age",0.0012808361224316,-0.00789474697067681,0.01045641921554,0.7843894989295
"2165","Left.Hippocampus","tp_at_age",-0.00575875328376095,-0.014982289039952,0.00346478247243007,0.221052158535944
"2166","Left.Hippocampus","RDS1",-0.0204316934999917,-0.0300974122027472,-0.0107659747972361,3.43461756358485e-05
"2167","Left.Hippocampus","N1",-0.00147713559744523,-0.0119097048234423,0.00895543362855187,0.781381231479981
"2168","Left.Hippocampus","ANX",-0.00353546514174825,-0.0127243894134498,0.00565345912995328,0.450776008701771
"2169","Left.Hippocampus","ADHD",-0.00396995361946835,-0.0131590346348329,0.00521912739589615,0.397115671266994
"2170","Left.Hippocampus","ASD",-0.00228477410316844,-0.0114599892490528,0.00689044104271595,0.625495680784675
"2171","Left.Hippocampus","BIP",-0.00257105429885403,-0.0117532277504979,0.00661111915278986,0.583132054617554
